,id,title,rating,image_path,overview,vote_count,cast,country,release,tv_rating,duration,genre,description,ott
609,2382,Freaks and Geeks,8.1,/5pzYGqYdU9eBzy3gTUtRYLlNJ8B.jpg,What high school was like for the rest of us.,472,,United States,1999,TV-PG,1 Season,"Comedy, Drama","The universal experience of teenagehood as lived by the regular old freaks and geeks in a Michigan high school, circa 1980, is the subject of this wistful comedy-drama executive-produced by Emmy-winner Judd Apatow and series creator Paul Feig.",hulu
610,67676,The Disastrous Life of Saiki K.,8.4,/tpym31HVeQgenaubvCxkMF3kFHy.jpg,,180,"Hiroshi Kamiya, Daisuke Ono, Nobunaga Shimazaki, Satoshi Hino, Natsuki Hanae, Ai Kayano, Yukari Tamura, Mitsuo Iwata, Rikako Aikawa",Japan,2018,TV-14,3 Seasons,"Anime Series, International TV Shows, Teen TV Shows","High school sophomore Kusuo Saiki swore as a child that he would keep his psychic talents hidden, but his abilities still make his life difficult.",netflix
611,656,Curious George,6.9,/zbdqzSMhOaw4xTqnntKTo9EFLgj.jpg,,41,,,2006,TV-Y,9 Seasons,"Cartoons, Comedy, Kids","For nearly 65 years, generations of young children have been charmed by the literary adventures of Curious George. Now George is ready for his next big adventure! Based on the best-selling Curious George books by Margret and H.A. Rey, the series expands George’s world to include a host of colorful new characters and original locales, while maintaining the charm of the beloved books. The series aims to inspire kids to explore science, math, and engineering in the world around them.",hulu
612,65417,PJ Masks,4.9,/dH8MhRkb9jFrLqBJiQxFIFBVzHf.jpg,,24,"Kyle Breitkopf, Jacob Ursomarzo, Addison Holley","France, United Kingdom",2015,TV-Y7,5 Seasons,"Action-Adventure, Animation, Kids",Look out Night Time Baddies the PJ Masks are coming!,disney
613,39373,Red vs. Blue,7.3,/ieGCVoyOkOo6jNPM9v1L6jGiM0N.jpg,,41,"Burnie Burns, Jason Saldaña, Gustavo Sorola, Geoff Lazer Ramsey, Joel Heyman, Matt Hullum, Dan Godwin, Kathleen Zuelch, Yomary Cruz, Nathan Zellner",United States,2015,NR,13 Seasons,"TV Action & Adventure, TV Comedies, TV Sci-Fi & Fantasy","This parody of first-person shooter games, military life and science-fiction films centers on a civil war fought in the middle of a desolate canyon.",netflix
614,67154,Chivalry of a Failed Knight,7.2,/g2DoS2AwOtaRlJStUNlcTsm3pmS.jpg,,63,,Japan,2015,TV-MA,1 Season,"Action, Adventure, Anime","For Ikki Kurogane, graduating as a Magical Knight is nigh impossible. Among Blazers, he’s considered the worst; he can materialize his soul into a weapon, but his magical power is extremely low. To add insult to injury, an unfortunate encounter with the talented and beautiful Princess Stella Vermillion slashes his already slim odds and alters the course of his life forever.",hulu
615,66761,Medici: Masters of Florence,7.8,/vFtsI6Nk3cy2l4LGoh1aFRZKaQ7.jpg,,164,"Richard Madden, Dustin Hoffman, Stuart Martin, Annabel Scholey","Italy, United Kingdom, France",2019,TV-MA,3 Seasons,"International TV Shows, TV Dramas","After his father's murder, banking heir Cosimo Medici battles opponents of his artistic, economic and political visions for 15th-century Florence.",netflix
616,87432,We Never Learn: BOKUBEN,8.8,/fG3VClLXTvE6MpR0x8fv2q4cpGD.jpg,,192,,Japan,2019,TV-14,2 Seasons,"Anime, Comedy, Romance","Nariyuki Yuiga is in his last and most painful year of high school. In order to gain the “special VIP recommendation” which would grant him a full scholarship to college, he must now tutor his classmates as they struggle to prepare for entrance exams. Among his pupils are the “Sleeping Beauty of the Literary Forest,” Fumino Furuhashi, and the “Thumbelina Supercomputer,” Rizu Ogata–two of the most beautiful super-geniuses at the school! While these two were thought to be academically flawless, it turns out that they’re completely clueless outside of their pet subjects!",hulu
617,105213,Kissing Game,7.1,/2anw4x8eKfB8M2bYMWDEjE3EKZu.jpg,,238,"Caio Horowicz, Iza Moreira, Michel Joelsas, Denise Fraga, Thomás Aquino, Luana Nastas, Esther Tinman, Kevin Vechiatto, Grace Passô, Bianca Byington, Bruno Garcia, Flávio Tolezani, Carolina del Carmen Peleritti",Brazil,2020,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries","At a high school in a rural, isolated ranching community, families panic when teens contract a mysterious ""kissing disease"" that quickly spreads.",netflix
618,30977,A Certain Scientific Railgun,6.6,/dZt1dqw0K4JGhwcqTh8yExHYK9w.jpg,,47,,Japan,2009,TV-14,3 Seasons,"Action, Adventure, Anime","Find all the adventure Academy City has to offer with highly skilled esper Misaka Mikoto and her esper roommate, Kuroko Shirai. They're joined by Kazari Uiharu and Ruiko Saten, whose esper levels happen to rank from super-low to zero!",hulu
619,1437,Firefly,8.3,/vZcKsy4sGAvWMVqLluwYuoi11Kj.jpg,You can't take the sky from me.,1456,,United States,2002,TV-PG,1 Season,"Action, Adventure, Science Fiction","The Crew of a starship travel through outer space after Earth's resources have diminished and forced us to look elsewhere in 2517. Captain Malcolm ""Mal"" Reynolds (Nathan Fillion) steers his bandit-crew through anything to keep them alive, and keep flying.",hulu
620,18779,Royal Pains,6.8,/mmLeb2ZRvDoD5h57IjINafDtX3U.jpg,Some doctors still make house calls,104,"Mark Feuerstein, Paulo Costanzo, Reshma Shetty, Jill Flint, Campbell Scott, Brooke D'Orsay, Dieter Riesle",United States,2016,TV-PG,8 Seasons,"TV Comedies, TV Dramas",Dr. Hank Lawson unexpectedly gets a career upgrade as a freelance physician treating New York's aristocratic upper crust in their posh Hamptons homes.,netflix
621,49471,Danganronpa: The Animation,8.2,/tfc2Zq2Uaoh9zQkYqFNpp4j2xiU.jpg,,163,,Japan,2013,TV-MA,1 Season,"Anime, International","Hope's Peak Academy is an elite private school that only accepts the very best. The hallowed halls are ruled by the sadistic administrator Monobear, who declares that the only way to pass the class is by sending a fellow student home in a body bag.",hulu
622,45501,"Love, Chunibyo & Other Delusions!",8.5,/1IapEqydEiGO0gCgBPVexTFbUCS.jpg,,274,"Jun Fukuyama, Maaya Uchida, Chinatsu Akasaki, Azumi Asakura, Sumire Uesaka, Yuri Amano, Kaori Fukuhara, Mami Shitara, Soichiro Hoshi, Kikuko Inoue, Eri Sendai, Juri Nagatsuma",Japan,2014,TV-PG,2 Seasons,"Anime Series, Romantic TV Shows, Teen TV Shows","High schooler Yuta wants to leave his past as a delusional weirdo behind. But his classmate Rikka has her own delusions, and she's interested in his.",netflix
623,83054,Karakuri Circus,8.2,/pUhEiAZXI6OqlUnIbUjlANzY8V9.jpg,,84,"Saiga Masaru:Chihiro Ueda, Narumi Kato:Rikiya Koyama, Shirogane Saiga:Megumi Hayashibara, Eiryo Ashihana:Takahiro Sakurai, Guy Christophe Rech:Nozomu Sasaki",,2019,TV-NR,1 Season,TV Shows,"After inheriting the family fortune, eleven-year-old Masaru Saiga is targeted by kidnappers armed with bizarre and deadly puppets. He escapes once aided by circus employee Narumi Kato, but the kidnappers soon catch up with them. Just when all seems lost, the two are saved by the mysterious Shirogane who wields her own marionette. From then on, the trio’s fates become inexorably intertwined...",amazon
624,2685,Family Matters,6.8,/lIIPV3te2mxBQBHw2rfhwkUYsHf.jpg,,167,,United States,1989,TV-G,9 Seasons,"Black Stories, Comedy, Family","What matters most? Family, of course! Over its nine hit seasons, Family Matters brings us a hilarious slice of middle-class Americana – along with one of TV's wackiest characters, nerdy genius Steve Urkel. The extended Winslow family redefines the word ""togetherness"" as their home splits at the seams with chaos, confusion and laughter.",hulu
625,61864,Good Witch,7.7,/FRthbnY1NaoOzBaB66YcMo8h8M.jpg,,185,"Catherine Bell, Bailee Madison, Rhys Matthew Bond, James Denton, Catherine Disher, Anthony Lemke, Peter MacNeill, Hannah Endicott-Douglas, Noah Cappe, Kylee Evans","United States, Canada",2019,TV-PG,5 Seasons,"TV Dramas, TV Sci-Fi & Fantasy","Raising her daughter in a small town, an enchanting widow with magical powers provokes the interest and exasperation of a skeptical big-city doctor.",netflix
626,21729,Gurren Lagann,8.2,/xL6HsYsk5N9PKwk6jFwMNQq3K3M.jpg,,286,,,2008,TV-14,1 Season,"Action, Adventure, Anime","In a bleak future where humanity is forced to live underground, a fourteen year-old boy named Simon is assigned the task of digging tunnels to expand his village. But Simon stumbles across a fantastic device, and with the help of many other friends, they use the robots power to fight against their oppressors and take back the surface.",hulu
627,88046,Fire Force,8.7,/GXPzNvuDGzWikMEduV99kocohn.jpg,,353,,Japan,2019,TV-MA,2 Seasons,"Adventure, Anime, Drama",A superhuman firefighter force deals with supernatural fire incidents.,hulu
628,4920,Damages,7.6,/bowEbW8Q3Oc02BvHBKTL5gWv9Nx.jpg,,138,,United States,2007,TV-MA,5 Seasons,"Crime, Drama","A rising star lawyer crosses paths with a cutthroat veteran attorney who will stop at nothing to win the cases she handles, even if it means manipulating and endangering the family and friends of those around her.",hulu
629,4327,Mr. Bean,7.9,/pUNQV35kDaKuejnXGNiUeEBurNE.jpg,,794,Rowan Atkinson,,1995,7+,1 Season,"Comedy, Kids","Life is a difficult challenge for Mr Bean, who despite being a grown adult, has trouble completing even the simplest of tasks. Thankfully, his perseverance is usually rewarded, and he finds an ingenious way around the problem. British sitcom created by Rowan Atkinson and Richard Curtis, and starring Atkinson as the title character.",amazon
630,966,Hollyoaks,5.3,/bpmLMZP3M1vLujPqHnOTnKVjRJY.jpg,,35,,United Kingdom,1995,TV-PG,2 Seasons,"Drama, International, Romance","Hollyoaks is a glossy, fast-paced and engaging drama. Featuring top class acting and witty, evocative writing; the show has constantly raised the bar for teen entertainment.",hulu
631,68315,The Mist,6.2,/iwDmsffJ5qYBxiGTPdwgIKTscKu.jpg,,514,"Morgan Spector, Alyssa Sutherland, Gus Birney, Danica Curcic, Okezie Morro, Luke Cosgrove, Darren Pettie, Russell Posner, Frances Conroy, Dan Butler, Isiah Whitlock Jr.","Canada, United States",2017,TV-MA,1 Season,"TV Dramas, TV Horror, TV Mysteries","Trapped by a mysterious fog, residents of a Maine village discover that it hides nightmarish creatures. A new series based on Stephen King's novella.",netflix
632,37678,The Voice,5.6,/35QwT0LUUb3XQsOpvP30nexYaOZ.jpg,,145,,United States,2011,TV-PG,1 Season,"Family, Music, Reality","Four famous musician coaches will each select singers to mentor into artists during the blind auditions. Once they have their teams, the star coaches will bring in their personal songwriters, producers, and high-powered friends to help their teams evolve. Ultimately, America will decide which singer will be worthy of the grand prize.",hulu
633,125116,Fantasy Island,6.8,/w5RwKnXLdb1MHTK7TA5hYR1tVZC.jpg,What can the island do for you?,17,,,2021,TV-14,1 Season,Drama,People with dreams and desires arrive at a luxury resort – and depart enlightened and transformed.,hulu
634,64230,Preacher,7.5,/ey1WQajA25E5sFGHSApcqSWUSEc.jpg,IT all goes to hell in the end.,779,,,2019,TV-MA,4 Seasons,TV Shows,"As our story inches closer to the finale, God's endgame for the universe begins to click into place. Trapped between heavenly prophecies, hellish prisons, and all-out nuclear war, Jesse, Tulip, and Cassidy make their bloody way to the Most High. Whether they can reach God in time – or whether all this carnage is part of His divine plan – will soon be revealed as Preacher barrels towards the end..",amazon
635,91270,No Guns Life,6.3,/oyUpwZUiAU25jP9f5e6xxXH9OTQ.jpg,,24,,Japan,2019,TV-14,2 Seasons,"Action, Adventure, Anime","Juzo Inui awakens as an Extended, a cyborg human soldier. Unsure of how he became altered, he takes to the dark city streets as a Resolver, hoping to find the answers to his burning questions.",hulu
636,96571,Move to Heaven,7.8,/n277gYwCQOBcTnACEwiyU7Xg1m2.jpg,We are trauma cleaners. We will now begin your last move.,135,"Lee Je-hoon, Tang Jun-sang, Hong Seung-hee, Ji Jin-hee, Lim Won-hee, Choi Soo-young",South Korea,2021,TV-MA,1 Season,"International TV Shows, TV Dramas","Finding life in all that’s left behind, a detail-oriented trauma cleaner and his estranged uncle deliver untold stories of the departed to loved ones.",netflix
637,21755,Pawn Stars,7.2,/hYVnLs9TDqch19eeCM5NmoX6xLQ.jpg,,188,,,2012,TV-14,1 Season,"Special Interest, Unscripted","The hit HISTORY series returns to the only family-run pawn shop in Las Vegas, where three generations of men carefully assess the value of items brought in by an array of quirky customers. Watch as the Harrison family attempts to find the gems and bust the fakes, all in hopes of making the biggest profit possible.",amazon
638,30980,A Certain Magical Index,7.6,/v3Ka0J3iMte50oiH4cmXPISM3rm.jpg,,84,,Japan,2008,TV-14,2 Seasons,"Adventure, Anime","In a world where magic is as real as science, high-school student Kamijo comes to the aid of a young nun named Index. She's on the run from a magic society that covets the massive library of forbidden knowledge stored in her memory.",hulu
639,73375,Tom Clancy's Jack Ryan,7.7,/joxZpmDGZCIa65fh0GkuRqdcJkb.jpg,,744,"John Krasinski, Wendell Pierce, Noomi Rapace, Jordi Mollá, Francisco Denis, Cristina Umaña, John Hoogenakker, Jovan Adepoand, Michael Kelly",United States,2019,16+,2 Seasons,"Action, Drama, Suspense","After tracking a suspicious shipment in the Venezuelan jungle, Jack Ryan heads to South America to investigate. As Jack threatens to uncover a far-reaching conspiracy, the President of Venezuela launches a counter-attack that hits home, leading Jack on a mission spanning the US, UK, Russia, and Venezuela to unravel the President's plot and bring stability to a country on the brink of chaos.",amazon
640,88516,AlRawabi School for Girls,7.6,/fP4tqF73imWZ6ZKyk6VDigQZV2p.jpg,,329,"Andria Tayeh, Rakeen Sa'ad, Noor Taher, Yara Mustafa, Joanna Arida, Salsabiela, Nadera Emran, Reem Saadeh",Jordan,2021,TV-14,1 Season,"International TV Shows, TV Dramas, Teen TV Shows",The bullied outcasts at prestigious Al Rawabi School for Girls plot a series of risky takedowns to get back at their tormentors.,netflix
641,100412,The Baby-Sitters Club,8.0,/afyG6cPl0jeV3SwNwyZxRG0Q9wd.jpg,Join the club!,384,"Sophie Grace, Momona Tamada, Shay Rudolph, Malia Baker, Xochitl Gomez, Alicia Silverstone, Mark Feuerstein, Marc Evan Jackson, Aya Furukawa, Jessica Elaina Eason",United States,2020,TV-G,1 Season,"Kids' TV, TV Dramas",Ann M. Martin's beloved books get a modern update in this series that follows a group of girlfriends and their homegrown babysitting business.,netflix
642,1685,Project Runway,6.0,/3JKvoVulQXwibxdGQYqBQyZBlBj.jpg,Make it fashion.,73,,,2005,TV-PG,9 Seasons,"Lifestyle & Culture, Reality","Project Runway is a reality competition where fashion designers fight for their big break in the fashion industry. Designers compete in weekly challenges, presenting their work on the runway.",hulu
643,3172,Private Practice,7.7,/pW20ANAGdrgreYJExduUVaWos6H.jpg,A new start on life.,221,"Kate Walsh, Tim Daly, Audra McDonald, Paul Adelstein, Taye Diggs, Amy Brenneman, KaDee Strickland, Chris Lowell, Brian Benben",United States,2012,TV-14,6 Seasons,"TV Comedies, TV Dramas","At Oceanside Wellness Center, Dr. Addison Montgomery deals with competing personalities in the new world of holistic medicine.",netflix
644,109958,The Haunting of Bly Manor,7.8,/vIXQ8UymmQ7zJEPrKJP3s3fSbhR.jpg,Dead doesn't mean gone.,566,"Victoria Pedretti, Oliver Jackson-Cohen, Henry Thomas, Amelia Eve, T'Nia Miller, Rahul Kohli, Tahirah Sharif, Amelie Bea Smith, Benjamin Evan Ainsworth",United States,2020,TV-MA,1 Season,"TV Dramas, TV Horror, TV Mysteries","Dead doesn't mean gone. An au pair plunges into an abyss of chilling secrets in this gothic romance from the creator of ""The Haunting of Hill House.""",netflix
645,103849,Curon,7.0,/vmNpI4C0LDfWGiSYWyKLVkCSaOi.jpg,,127,"Valeria Bilello, Luca Lionello, Federico Russo, Margherita Morchio, Anna Ferzetti, Alessandro Tedeschi, Juju Di Domenico, Giulio Brizzi, Max Malatesta",Italy,2020,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Horror","After 17 years, a woman returns home with her teenage twins. When she mysteriously vanishes, her children must reckon with a shadowy family legacy.",netflix
646,67667,Beyblade Burst,8.3,/fG7BHxDlntPyB57UuNo9sXmAmLV.jpg,,217,"Marina Inoue, Junya Enoki, Fumihiro Okabayashi, Tsubasa Yonaga, Ayahi Takagaki, Yu Kobayashi",Japan,2016,TV-Y7,1 Season,"Anime Series, Kids' TV","Middle schooler Valt Aoi, with his Beyblade Valtryek, faces off against friends, classmates and rivals to become the world's number one Blader.",netflix
647,39297,Last Man Standing,7.4,/5qLmBQU0wyzTXt8iT7yANkeW3Gk.jpg,,228,,United States,2011,TV-PG,9 Seasons,"Comedy, Family, Sitcom","Mike Baxter is a happily married father of three daughters who finds himself the odd man out as he tries to maintain his manliness in a home surrounded by women. Mike tries to escape all the female drama at home in the warm, manly embrace of his job at the Outdoor Man store, a sporting goods emporium where he is marketing director. He also revels in his Outdoor Man vlog, which he uses as a pulpit for his opinions – which often have nothing to do with the store's merchandise. When he's supposed to be selling mountain bikes or kayaks, he somehow ends up spouting off about the environment, health care, international politics or any other topic occupying his mind.",hulu
648,4271,Farscape,7.9,/fCJx7cCXKOEkmCVIIyP8qk0Pb7Y.jpg,,342,"Ben Browder, Claudia Black, Anthony Simcoe, Gigi Edgley, Paul Goddard, Lani Tupu, Wayne Pygram, Jonathan Hardy",,2004,TV-14,4 Seasons,"Action, Science Fiction","In the fourth and final season of FARSCAPE, astronaut John Crichton and Aeryn end up together while the seeds of an uneasy alliance between Crichton and Scorpius come to fruition. Echoes of war begin as the reptilian Scarrans seek the wormhole technology Crichton has attained. Featuring a nail-biting mini-series finale, this season sends off one of sci-fi's most innovative shows with a bang.",amazon
649,99335,Get Even,7.9,/7hkp2nLI84G6btRGwcYVHYZ9coT.jpg,"Don't get mad, get even",153,"Kim Adis, Mia McKenna-Bruce, Bethany Antonia, Jessica Alexander",United Kingdom,2020,TV-PG,1 Season,"British TV Shows, Crime TV Shows, International TV Shows","In a secret act of skillful revenge, four private school classmates team up and work together to expose a string of schoolwide injustices.",netflix
650,88324,Virgin River,8.0,/jSm9HdxUy9PpsJt0mVAQ0y7gbDJ.jpg,,279,"Alexandra Breckenridge, Martin Henderson, Tim Matheson, Annette O'Toole, Colin Lawrence, Jenny Cooper, Lauren Hammersley",United States,2021,TV-14,3 Seasons,"Romantic TV Shows, TV Dramas","Searching for a fresh start, a nurse practitioner moves from LA to a remote northern California town and is surprised by what – and who – she finds.",netflix
651,64387,The Girlfriend Experience,7.1,/vkXG4uqXQVwfwmE6CUSPFvz6MLn.jpg,Des1re dec0ded.,309,,,2016,TV-MA,2 Seasons,"Drama, Thriller",A Chicago law-school student's life takes a dramatic turn when a classmate introduces her to the world of transactional relationships.,hulu
652,269,One Tree Hill,7.7,/5Ixd04JQ3yRz8b7cltmnbfB6ciD.jpg,Where nothing ever changed until one outsider changed everything.,263,,United States,2003,TV-14,9 Seasons,"Drama, Teen","In a small North Carolina town, two estranged half brothers carry on very different lives. Basketball prodigy Nathan Scott has inherited the throne of high school popularity once held by his father, Dan, while Lucas Scott, also a talented player, stays an outsider. Spending nights shooting hoops on a riverfront court, Lucas remains the son Dan never acknowledged. Now, Lucas' and Nathan's paths intersect for the first time.",hulu
653,2919,Burn Notice,7.5,/A9EmzNtwfEnXYdMTgGKcL4kiZm2.jpg,"Spies don't get fired, they get burned",329,"Bruce Campbell, Kiele Sanchez, RonReaco Lee",,2011,TV-PG,8 Seasons,Drama,"Before Sam Axe teamed up with Michael and Fiona, he was Commander Axe, U.S. Navy SEAL. The Fall of Sam Axe tells the story of how Sam went from respected Naval Commander to the man of mystery we've come to know on Burn Notice.",amazon
654,33001,Haven,7.6,/hvAex9f31tzcA9eNhseHYVR8bsZ.jpg,,320,"Emily Rose, Lucas Bryant, Nicholas Campbell, Eric Balfour, Richard Donat, John Dunsworth, Maurice Dean Wint, Adam Copeland","Canada, United States",2015,TV-14,5 Seasons,"Classic & Cult TV, TV Horror, TV Mysteries","Residents of Haven, Maine, are plagued by supernatural afflictions. To reveal the truth, FBI agent Audrey Parker must delve into her own strange past.",netflix
655,66025,Animal Kingdom,7.6,/wOPVaXMZ61Z0t2QezdQWvZbPCLi.jpg,Bad is bred.,268,"Ellen Barkin, Shawn Hatosy, Ben Robson, Jake Weary, Finn Cole, Sohvi Rodriguez, Molly Gordon",,2019,TV-MA,4 Seasons,Drama,"In Season Four, the ruthless Cody crime family is as much of a threat to each other as they are to their targets. Smurf is back on top reminding her boys who’s boss no matter whom she hurts in the process. And as always, outsiders move in to threaten the Cody’s fragile peace, including a new criminal crew with a surprising connection to the Codys.",amazon
656,2132,The Dick Van Dyke Show,7.9,/3eiFZrarzOd08323sHX7RbR7vdn.jpg,,60,"Dick Van Dyke, Mary Tyler Moore, Carl Reiner, Larry Mathews",,1963,TV-G,1 Season,"Comedy, Kids","Rob Petrie is the head writer for the television sketch comedy, the Alan Brady Show. Rob must balance his New York City work life with his New Rochelle home life that includes his wife, Laura, and their son, Ritchie. Although content in her roles as housewife and mother, on occasion, Laura aspires to return to her former life as a dancer.",amazon
